"No.","Time","Source","Destination","Protocol","Length","Info"
"185","22.044634","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=647 Ack=8905 Win=523 Len=0 TSval=2040729238 TSecr=1813119440"
"186","22.221499","157.92.32.196","192.168.1.48","TLSv1.2","998","Application Data"
"187","22.221532","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=647 Ack=9837 Win=546 Len=0 TSval=2040729414 TSecr=1813119614"
"188","22.229673","192.168.1.48","157.92.32.196","TLSv1.2","199","Application Data"
"189","22.236836","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=9837 Ack=780 Win=126 Len=0 TSval=1813119676 TSecr=2040729423"
"190","22.302667","157.92.32.196","192.168.1.48","TLSv1.2","824","Application Data"
"191","22.314746","192.168.1.48","157.92.32.196","TLSv1.2","140","Application Data"
"192","22.322435","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=10595 Ack=854 Win=126 Len=0 TSval=1813119761 TSecr=2040729508"
"193","22.425660","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"194","22.425660","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"195","22.632315","157.92.32.196","192.168.1.48","TCP","10062","443  >  42342 [ACK] Seq=10595 Ack=854 Win=126 Len=9996 TSval=1813120056 TSecr=2040729508 [TCP segment of a reassembled PDU]"
"196","22.632496","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=854 Ack=20591 Win=527 Len=0 TSval=2040729825 TSecr=1813120056"
"197","22.632506","157.92.32.196","192.168.1.48","TLSv1.2","1956","Application Data"
"198","22.632506","157.92.32.196","192.168.1.48","TLSv1.2","104","Application Data"
"199","22.632567","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=854 Ack=22519 Win=568 Len=0 TSval=2040729825 TSecr=1813120056"
"200","22.701628","192.168.1.48","157.92.32.196","TLSv1.2","170","Application Data"
"201","22.701816","192.168.1.48","157.92.32.196","TLSv1.2","173","Application Data"
"202","22.702073","192.168.1.48","157.92.32.196","TLSv1.2","279","Application Data, Application Data"
"203","22.702475","192.168.1.48","157.92.32.196","TLSv1.2","502","Application Data, Application Data, Application Data, Application Data"
"204","22.702855","192.168.1.48","157.92.32.196","TLSv1.2","108","Application Data"
"205","22.703206","192.168.1.48","157.92.32.196","TLSv1.2","108","Application Data"
"206","22.703410","192.168.1.48","157.92.32.196","TLSv1.2","150","Application Data, Application Data"
"207","22.703921","192.168.1.48","157.92.32.196","TLSv1.2","108","Application Data"
"208","22.704728","192.168.1.48","157.92.32.196","TLSv1.2","108","Application Data"
"209","22.705054","192.168.1.48","157.92.32.196","TLSv1.2","150","Application Data, Application Data"
"210","22.708783","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=958 Win=126 Len=0 TSval=1813120148 TSecr=2040729895"
"211","22.708783","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1065 Win=126 Len=0 TSval=1813120148 TSecr=2040729895"
"212","22.708783","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1278 Win=126 Len=0 TSval=1813120149 TSecr=2040729895"
"213","22.708783","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1714 Win=126 Len=0 TSval=1813120149 TSecr=2040729895"
"214","22.708783","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1756 Win=126 Len=0 TSval=1813120149 TSecr=2040729896"
"215","22.710214","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1798 Win=126 Len=0 TSval=1813120149 TSecr=2040729896"
"216","22.710214","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1882 Win=126 Len=0 TSval=1813120149 TSecr=2040729896"
"217","22.710214","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1924 Win=126 Len=0 TSval=1813120150 TSecr=2040729897"
"218","22.710214","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=22519 Ack=1966 Win=126 Len=0 TSval=1813120150 TSecr=2040729898"
"219","22.711737","157.92.32.196","192.168.1.48","TLSv1.2","957","Application Data"
"220","22.752469","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23410 Ack=2050 Win=126 Len=0 TSval=1813120192 TSecr=2040729898"
"221","22.756641","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=2050 Ack=23410 Win=590 Len=0 TSval=2040729950 TSecr=1813120151"
"222","22.763486","192.168.1.48","157.92.32.196","TLSv1.2","170","Application Data"
"223","22.763938","192.168.1.48","157.92.32.196","TLSv1.2","108","Application Data"
"224","22.770896","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23410 Ack=2154 Win=126 Len=0 TSval=1813120210 TSecr=2040729956"
"225","22.770897","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23410 Ack=2196 Win=126 Len=0 TSval=1813120210 TSecr=2040729957"
"226","22.775546","192.168.1.48","157.92.32.196","TLSv1.2","179","Application Data"
"227","22.775964","192.168.1.48","157.92.32.196","TLSv1.2","215","Application Data, Application Data"
"228","22.776325","192.168.1.48","157.92.32.196","TLSv1.2","108","Application Data"
"229","22.782588","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23410 Ack=2309 Win=126 Len=0 TSval=1813120222 TSecr=2040729968"
"230","22.782588","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23410 Ack=2458 Win=126 Len=0 TSval=1813120222 TSecr=2040729969"
"231","22.782588","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23410 Ack=2500 Win=126 Len=0 TSval=1813120222 TSecr=2040729969"
"232","22.911749","192.168.1.48","186.130.129.250","DNS","95","Standard query 0xb82b AAAA webservices1.fcen.uba.ar OPT"
"233","22.914210","192.168.1.48","157.92.32.196","TLSv1.2","191","Application Data"
"234","22.914614","192.168.1.48","157.92.32.196","TLSv1.2","180","Application Data"
"235","22.921270","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23410 Ack=2625 Win=126 Len=0 TSval=1813120361 TSecr=2040730107"
"236","22.921270","157.92.32.196","192.168.1.48","TLSv1.2","108","Application Data"
"237","22.921455","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=2739 Ack=23452 Win=590 Len=0 TSval=2040730114 TSecr=1813120361"
"238","22.923711","186.130.129.250","192.168.1.48","DNS","139","Standard query response 0xb82b AAAA webservices1.fcen.uba.ar SOA ns1.fcen.uba.ar OPT"
"239","22.964543","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23452 Ack=2739 Win=126 Len=0 TSval=1813120404 TSecr=2040730108"
"240","22.990326","157.92.32.196","192.168.1.48","TLSv1.2","325","Application Data"
"241","22.990381","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=2739 Ack=23711 Win=613 Len=0 TSval=2040730183 TSecr=1813120430"
"242","23.042506","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"243","23.042506","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.12? Tell 192.168.1.1"
"244","23.042506","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.13? Tell 192.168.1.1"
"245","23.042506","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.14? Tell 192.168.1.1"
"246","23.042506","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.15? Tell 192.168.1.1"
"247","23.042506","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"248","23.347213","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"249","23.347213","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"250","23.361557","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","266","54782  >  443 Len=204"
"251","23.368085","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","92","443  >  54782 Len=30"
"252","23.387490","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","204","443  >  54782 Len=142"
"253","23.387776","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","87","443  >  54782 Len=25"
"254","23.388262","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2800:3f0:4002:810::2003","UDP","98","54782  >  443 Len=36"
"255","23.419777","2800:3f0:4002:810::2003","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","UDP","89","443  >  54782 Len=27"
"256","23.962057","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.17? Tell 192.168.1.1"
"257","23.962058","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.18? Tell 192.168.1.1"
"258","23.962058","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.19? Tell 192.168.1.1"
"259","23.962058","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.20? Tell 192.168.1.1"
"260","23.962058","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.21? Tell 192.168.1.1"
"261","24.268478","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"262","24.308786","192.168.1.48","179.40.131.41","TCP","66","[TCP Dup ACK 16#1] 33586  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2850040336 TSecr=3001807967"
"263","24.314654","179.40.131.41","192.168.1.48","TCP","66","[TCP Dup ACK 17#2] 80  >  33586 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=3001818207 TSecr=2849937921"
"264","24.576667","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","370","Application Data"
"265","24.576714","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"266","24.576720","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=452 Ack=1311 Win=559 Len=0 TSval=3603022576 TSecr=117883552"
"267","24.576715","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"268","24.882849","Ubiquiti_83:c1:1c","Broadcast","ARP","42","Who has 192.168.1.1? Tell 192.168.1.35"
"269","24.882850","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"270","25.217306","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.24? Tell 192.168.1.1"
"271","25.217306","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.23? Tell 192.168.1.1"
"272","25.217306","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.25? Tell 192.168.1.1"
"273","25.217306","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.26? Tell 192.168.1.1"
"274","25.499209","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"275","25.499210","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"276","26.012518","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TLSv1.2","180","Application Data"
"277","26.066159","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","167","Application Data"
"278","26.066213","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=546 Ack=1392 Win=559 Len=0 TSval=3603024065 TSecr=117884924"
"279","26.069442","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","443  >  49584 [ACK] Seq=1392 Ack=546 Win=1904 Len=0 TSval=117885102 TSecr=3603024011"
"280","26.113535","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.27? Tell 192.168.1.1"
"281","26.113535","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.28? Tell 192.168.1.1"
"282","26.113535","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.29? Tell 192.168.1.1"
"283","26.113535","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.30? Tell 192.168.1.1"
"284","26.113536","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.31? Tell 192.168.1.1"
"285","26.420336","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"286","26.868807","192.168.1.48","192.16.49.85","TCP","66","[TCP Dup ACK 41#1] 45192  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1199144333 TSecr=2273940980"
"287","26.990074","192.16.49.85","192.168.1.48","TCP","66","[TCP Dup ACK 42#2] 80  >  45192 [ACK] Seq=1 Ack=2 Win=131 Len=0 TSval=2273951331 TSecr=1199092880"
"288","27.034673","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"289","27.341728","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"290","27.341728","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"291","27.955993","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"292","27.976148","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","370","Application Data"
"293","27.976196","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=546 Ack=1676 Win=559 Len=0 TSval=3603025975 TSecr=117886905"
"294","28.021020","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TLSv1.2","180","Application Data"
"295","28.025227","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","443  >  49584 [ACK] Seq=1676 Ack=640 Win=1904 Len=0 TSval=117887058 TSecr=3603026020"
"296","28.262816","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.37? Tell 192.168.1.1"
"297","28.262817","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.38? Tell 192.168.1.1"
"298","28.262817","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.39? Tell 192.168.1.1"
"299","28.262817","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.40? Tell 192.168.1.1"
"300","28.262817","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.41? Tell 192.168.1.1"
"301","28.569557","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"302","28.569557","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"303","29.183998","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","167","Application Data"
"304","29.184030","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=640 Ack=1757 Win=559 Len=0 TSval=3603027183 TSecr=117888136"
"305","29.184043","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"306","29.442932","192.168.1.48","192.16.49.85","TCP","66","[TCP Previous segment not captured] 45192  >  80 [FIN, ACK] Seq=2 Ack=1 Win=501 Len=0 TSval=1199146907 TSecr=2273951331"
"307","29.454315","192.16.49.85","192.168.1.48","TCP","66","[TCP ACKed unseen segment] 80  >  45192 [FIN, ACK] Seq=1 Ack=3 Win=131 Len=0 TSval=2273953795 TSecr=1199146907"
"308","29.454362","192.168.1.48","192.16.49.85","TCP","66","45192  >  80 [ACK] Seq=3 Ack=2 Win=501 Len=0 TSval=1199146918 TSecr=2273953795"
"309","29.500409","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"310","29.500413","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.42? Tell 192.168.1.1"
"311","29.500410","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"312","29.797754","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"313","30.198213","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TLSv1.2","153","Application Data"
"314","30.203888","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","443  >  49584 [ACK] Seq=1757 Ack=707 Win=1904 Len=0 TSval=117889236 TSecr=3603028197"
"315","30.414167","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TLSv1.2","155","Application Data"
"316","30.414198","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"317","30.414220","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TCP","86","49584  >  443 [ACK] Seq=707 Ack=1826 Win=559 Len=0 TSval=3603028413 TSecr=117889430"
"318","30.414198","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"319","30.424748","192.168.1.48","34.117.237.239","TLSv1.2","105","Application Data"
"320","30.424834","192.168.1.48","44.217.37.232","TLSv1.2","112","Application Data"
"321","30.429852","34.117.237.239","192.168.1.48","TLSv1.2","105","Application Data"
"322","30.429882","192.168.1.48","34.117.237.239","TCP","66","43602  >  443 [ACK] Seq=40 Ack=40 Win=501 Len=0 TSval=1049556486 TSecr=1698252869"
"323","30.618360","44.217.37.232","192.168.1.48","TLSv1.2","112","Application Data"
"324","30.618399","192.168.1.48","44.217.37.232","TCP","66","50304  >  443 [ACK] Seq=47 Ack=47 Win=501 Len=0 TSval=3877331807 TSecr=840993881"
"325","30.832285","192.168.1.48","186.130.129.250","DNS","95","Standard query 0x1f5c AAAA webservices1.fcen.uba.ar OPT"
"326","30.835143","192.168.1.48","157.92.32.196","TLSv1.2","201","Application Data"
"327","30.835533","192.168.1.48","157.92.32.196","TLSv1.2","193","Application Data"
"328","30.842339","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23711 Ack=2874 Win=126 Len=0 TSval=1813128281 TSecr=2040738028"
"329","30.842340","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=23711 Ack=3001 Win=126 Len=0 TSval=1813128282 TSecr=2040738028"
"330","30.844604","186.130.129.250","192.168.1.48","DNS","139","Standard query response 0x1f5c AAAA webservices1.fcen.uba.ar SOA ns1.fcen.uba.ar OPT"
"331","31.027964","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"332","31.027964","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.47? Tell 192.168.1.1"
"333","31.027964","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.48? Tell 192.168.1.1"
"334","31.028014","IntelCor_20:bf:2a","AskeyCom_7b:32:b0","ARP","42","192.168.1.48 is at b0:3c:dc:20:bf:2a"
"335","31.027965","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.49? Tell 192.168.1.1"
"336","31.027965","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.50? Tell 192.168.1.1"
"337","31.027965","AskeyCom_7b:32:b0","Broadcast","ARP","60","Who has 192.168.1.51? Tell 192.168.1.1"
"338","31.108715","157.92.32.196","192.168.1.48","TLSv1.2","108","Application Data"
"339","31.108751","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=3001 Ack=23753 Win=613 Len=0 TSval=2040738302 TSecr=1813128547"
"340","31.187008","157.92.32.196","192.168.1.48","TLSv1.2","1480","Application Data"
"341","31.187056","192.168.1.48","157.92.32.196","TCP","66","42342  >  443 [ACK] Seq=3001 Ack=25167 Win=623 Len=0 TSval=2040738380 TSecr=1813128626"
"342","31.425246","192.168.1.48","34.149.100.209","TLSv1.2","105","Application Data"
"343","31.432875","34.149.100.209","192.168.1.48","TLSv1.2","105","Application Data"
"344","31.432936","192.168.1.48","34.149.100.209","TCP","66","54362  >  443 [ACK] Seq=40 Ack=40 Win=501 Len=0 TSval=2608226292 TSecr=856561814"
"345","31.641219","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"346","31.641219","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"347","31.948022","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"348","32.213968","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2a03:2880:f210:c5:face:b00c:0:167","TLSv1.2","146","Application Data"
"349","32.219612","2a03:2880:f210:c5:face:b00c:0:167","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","86","443  >  49584 [ACK] Seq=1826 Ack=767 Win=1904 Len=0 TSval=117891252 TSecr=3603030213"
"350","32.425926","192.168.1.48","31.13.94.52","TLSv1.2","105","Application Data"
"351","32.433508","31.13.94.52","192.168.1.48","TLSv1.2","105","Application Data"
"352","32.433558","192.168.1.48","31.13.94.52","TCP","66","53826  >  443 [ACK] Seq=40 Ack=40 Win=501 Len=0 TSval=3794258415 TSecr=166243730"
"353","32.566769","192.168.1.40","255.255.255.255","UDP","60","38805  >  10001 Len=4"
"354","32.869583","Ubiquiti_ad:e2:8c","Broadcast","ARP","60","Who has 192.168.0.107? Tell 192.168.0.200"
"355","33.232437","192.168.1.48","186.130.129.250","DNS","95","Standard query 0xb03e AAAA webservices1.fcen.uba.ar OPT"
"356","33.235542","192.168.1.48","157.92.32.196","TLSv1.2","164","Application Data"
"357","33.235580","192.168.1.48","157.92.32.196","TLSv1.2","185","Application Data"
"358","33.235920","192.168.1.48","157.92.32.196","TLSv1.2","157","Application Data"
"359","33.241339","186.130.129.250","192.168.1.48","DNS","95","Standard query response 0xb03e AAAA webservices1.fcen.uba.ar OPT"
"360","33.242908","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=25167 Ack=3099 Win=126 Len=0 TSval=1813130682 TSecr=2040740428"
"361","33.242908","157.92.32.196","192.168.1.48","TCP","66","443  >  42342 [ACK] Seq=25167 Ack=3218 Win=126 Len=0 TSval=1813130682 TSecr=2040740428"
"362","33.242908","157.92.32.196","192.168.1.48","TLSv1.2","108","Application Data"
